Time;14;16;501;502;700;710;901;4001;4002;4003;4004;4005;4006;4007;4008;4402;5402
02.05.2023 23:05;508,864;2,076;4,653;4,189;1020,22;13;0;-4,488;-4,54;-4,488;-3,913;-4,028;-4,17;-4,188;-4,422;-2,022;93,594
02.05.2023 23:10;496,672;2,026;4,642;4,189;1020,22;12,813;0;-4,614;-4,414;-4,361;-3,85;-4,028;-4,17;-4,314;-4,485;-1,959;93,621
02.05.2023 23:15;508,864;1,975;4,653;4,178;1020,24;12,75;0;-4,551;-4,54;-4,551;-3,787;-4,091;-4,296;-4,314;-4,611;-2,022;93,925
02.05.2023 23:20;506,832;2,026;4,653;4,189;1020,25;12,75;0;-4,298;-4,414;-4,488;-3,85;-4,217;-4,296;-4,188;-4,485;-1,959;93,787
02.05.2023 23:25;506,832;1,924;4,653;4,178;1020,34;12,813;0;-4,361;-4,351;-4,551;-3,913;-4,154;-4,233;-3,999;-4,422;-2,4;93,687
02.05.2023 23:30;510,896;2,076;4,653;4,178;1020,41;12,875;0;-4,74;-4,729;-4,74;-4,103;-4,28;-4,296;-4,44;-4,611;-2,589;93,651
02.05.2023 23:35;508,864;2,127;4,653;4,178;1020,24;12,75;0;-4,803;-4,918;-4,866;-4,229;-4,405;-4,359;-4,63;-4,799;-2,652;93,955
02.05.2023 23:40;506,832;2,228;4,642;4,189;1020,39;12,625;0;-4,993;-4,855;-4,803;-4,229;-4,468;-4,359;-4,63;-4,736;-2,4;93,838
02.05.2023 23:45;510,896;2,228;4,642;4,178;1020,39;12,375;0;-4,74;-4,855;-4,866;-4,166;-4,405;-4,296;-4,503;-4,862;-2,526;93,979
02.05.2023 23:50;508,864;2,279;4,642;4,178;1020,39;12,063;0;-4,993;-4,918;-4,93;-4,292;-4,468;-4,486;-4,63;-4,862;-2,841;93,603
02.05.2023 23:55;508,864;2,329;4,642;4,189;1020,56;11,813;0;-4,993;-4,981;-4,993;-4,418;-4,468;-4,486;-4,63;-4,862;-2,967;93,564
