Source;05A0B7B0
Device;KASM
Serial;50000301
Sensors;13
Measurement points;5880

Time;1;2;3;4;5;6;7;8;10;14;16;501;502;
21.05.2023 20:00:00;0;-100.000;-100.000;-100.000;-100.000;-100.000;-100.000;-100.000;-100.000;413.360;5.216;4.935;4.178;
21.05.2023 20:00:02;0;51.476;101.887;418.763;0.073;5.371;0.039;-1.568;0.950;411.328;5.216;4.935;4.178;
21.05.2023 20:00:03;0;51.479;101.886;416.597;0.073;5.333;0.038;-1.663;0.960;409.296;5.115;4.935;4.178;
21.05.2023 20:00:04;0;51.477;101.871;417.330;0.073;5.293;0.038;-1.769;0.965;411.328;5.115;4.935;4.178;
21.05.2023 20:00:05;0;51.476;101.857;417.119;0.073;5.275;0.038;-1.816;0.961;411.328;5.115;4.935;4.178;
21.05.2023 20:00:06;0;51.479;101.844;416.941;0.073;5.255;0.038;-1.870;0.952;411.328;5.115;4.935;4.178;
21.05.2023 20:00:07;0;51.474;101.893;416.371;0.073;5.235;0.038;-1.913;0.950;411.328;5.115;4.935;4.178;
21.05.2023 20:00:08;0;51.476;101.892;416.072;0.073;5.239;0.038;-1.905;0.959;409.296;5.115;4.935;4.178;
21.05.2023 20:00:09;0;51.476;101.874;415.602;0.073;5.247;0.038;-1.885;0.965;411.328;5.115;4.935;4.178;
21.05.2023 20:00:10;0;51.471;101.851;415.968;0.073;5.251;0.038;-1.878;0.960;411.328;5.115;4.935;4.178;
21.05.2023 20:00:11;0;51.472;101.846;416.511;0.073;5.268;0.038;-1.835;0.948;411.328;5.165;4.935;4.178;
21.05.2023 20:00:12;0;51.474;101.902;416.421;0.073;5.276;0.038;-1.807;0.953;411.328;5.165;4.935;4.178;
21.05.2023 20:00:13;0;51.474;101.885;416.131;0.073;5.295;0.038;-1.761;0.962;411.328;5.165;4.935;4.178;
21.05.2023 20:00:14;0;51.471;101.865;416.482;0.073;5.317;0.038;-1.707;0.964;411.328;5.216;4.945;4.178;
21.05.2023 20:00:15;0;51.472;101.835;415.874;0.073;5.347;0.039;-1.634;0.951;411.328;5.216;4.935;4.178;
21.05.2023 20:00:16;0;51.474;101.895;415.649;0.073;5.363;0.039;-1.585;0.950;411.328;5.267;4.935;4.178;
21.05.2023 20:00:17;0;51.474;101.896;415.925;0.073;5.382;0.039;-1.538;0.961;411.328;5.267;4.935;4.178;
21.05.2023 20:00:18;0;51.474;101.853;415.987;0.073;5.416;0.039;-1.458;0.963;411.328;5.317;4.935;4.178;
21.05.2023 20:00:19;0;51.472;101.824;416.380;0.073;5.442;0.039;-1.396;0.951;411.328;5.317;4.935;4.178;
21.05.2023 20:00:20;0;51.472;101.897;415.488;0.073;5.463;0.039;-1.336;0.952;409.296;5.368;4.935;4.178;
21.05.2023 20:00:21;0;51.469;101.884;415.070;0.072;5.492;0.039;-1.265;0.963;411.328;5.418;4.935;4.178;
21.05.2023 20:00:22;0;51.469;101.835;416.186;0.073;5.524;0.040;-1.191;0.957;411.328;5.418;4.935;4.178;
21.05.2023 20:00:23;0;51.476;101.849;415.632;0.073;5.540;0.040;-1.149;0.947;411.328;5.469;4.935;4.178;
21.05.2023 20:00:24;0;51.472;101.894;415.810;0.073;5.566;0.040;-1.079;0.959;409.296;5.469;4.935;4.178;
21.05.2023 20:00:25;0;51.476;101.841;415.256;0.072;5.610;0.040;-0.980;0.961;411.328;5.520;4.935;4.178;
21.05.2023 20:00:26;0;51.474;101.811;416.266;0.073;5.636;0.040;-0.920;0.947;409.296;5.570;4.935;4.178;
21.05.2023 20:00:27;0;51.472;101.901;414.378;0.072;5.650;0.040;-0.875;0.956;411.328;5.520;4.935;4.178;
21.05.2023 20:00:28;0;51.469;101.854;416.130;0.073;5.686;0.041;-0.795;0.962;411.328;5.621;4.935;4.178;
21.05.2023 20:00:29;0;51.476;101.801;416.597;0.073;5.708;0.041;-0.749;0.946;411.328;5.621;4.935;4.178;
21.05.2023 20:00:30;0;51.472;101.905;415.694;0.073;5.726;0.041;-0.691;0.955;409.296;5.621;4.935;4.178;
21.05.2023 20:00:31;1.000;51.474;101.854;416.226;0.073;5.768;0.041;-0.599;0.961;411.328;5.672;4.935;4.178;
21.05.2023 20:00:32;1.000;51.476;101.799;415.857;0.072;5.789;0.041;-0.556;0.945;409.296;5.722;4.935;4.178;
21.05.2023 20:00:33;1.000;51.471;101.783;415.967;0.072;5.815;0.041;-0.497;0.920;413.360;5.722;4.935;4.178;
21.05.2023 20:00:34;1.000;51.474;101.557;417.409;0.073;5.859;0.041;-0.423;0.917;413.360;5.773;4.935;4.189;
21.05.2023 20:00:35;1.000;51.471;101.590;417.206;0.073;5.889;0.042;-0.349;0.910;425.552;5.874;4.935;4.178;
