Source;05A0BF90
Device;KASM
Serial;50000301
Sensors;13
Measurement points;26886

Time;1;2;3;4;5;6;7;8;10;14;16;501;502;
03.05.2023 00:00:00;0;-100.000;-100.000;-100.000;-100.000;-100.000;-100.000;-100.000;-100.000;464.160;1.469;4.945;4.178;
03.05.2023 00:00:02;0;51.447;103.314;466.296;0.080;1.535;0.013;-17.293;1.030;464.160;1.519;4.945;4.178;
03.05.2023 00:00:03;0;51.446;103.276;467.209;0.080;1.566;0.014;-17.062;1.030;464.160;1.519;4.956;4.178;
03.05.2023 00:00:04;0;51.446;103.232;467.605;0.080;1.568;0.014;-17.053;1.030;466.192;1.519;4.945;4.189;
03.05.2023 00:00:05;0;51.442;103.177;469.104;0.080;1.582;0.014;-16.953;1.030;466.192;1.519;4.956;4.178;
03.05.2023 00:00:06;0;51.442;103.155;468.851;0.080;1.604;0.014;-16.792;1.030;466.192;1.570;4.956;4.189;
03.05.2023 00:00:07;0;51.437;103.211;468.052;0.080;1.612;0.014;-16.725;1.029;464.160;1.570;4.945;4.178;
03.05.2023 00:00:08;0;51.441;103.280;466.650;0.080;1.628;0.014;-16.597;1.029;462.128;1.570;4.956;4.178;
03.05.2023 00:00:09;0;51.439;103.356;465.519;0.080;1.640;0.014;-16.502;1.029;458.064;1.620;4.956;4.189;
03.05.2023 00:00:10;0;51.439;103.376;463.753;0.080;1.652;0.014;-16.408;1.030;462.128;1.570;4.956;4.178;
03.05.2023 00:00:11;0;51.437;103.332;465.004;0.080;1.661;0.015;-16.349;1.029;462.128;1.620;4.956;4.189;
03.05.2023 00:00:12;0;51.437;103.253;465.246;0.080;1.694;0.015;-16.125;1.029;464.160;1.620;4.945;4.189;
03.05.2023 00:00:13;0;51.436;103.167;467.538;0.080;1.694;0.015;-16.136;1.028;464.160;1.620;4.956;4.178;
03.05.2023 00:00:14;0;51.439;103.153;466.764;0.080;1.705;0.015;-16.057;1.028;464.160;1.671;4.945;4.178;
03.05.2023 00:00:15;0;51.437;103.245;466.346;0.080;1.727;0.015;-15.894;1.028;462.128;1.671;4.956;4.178;
03.05.2023 00:00:16;0;51.441;103.341;465.033;0.080;1.732;0.015;-15.851;1.030;460.096;1.671;4.945;4.178;
03.05.2023 00:00:17;0;51.439;103.323;464.664;0.080;1.742;0.015;-15.783;1.029;464.160;1.671;4.956;4.178;
03.05.2023 00:00:18;0;51.437;103.222;466.107;0.080;1.753;0.015;-15.720;1.028;462.128;1.722;4.956;4.189;
03.05.2023 00:00:19;0;51.432;103.119;466.860;0.080;1.773;0.015;-15.596;1.027;464.160;1.722;4.956;4.178;
03.05.2023 00:00:20;0;51.437;103.188;466.448;0.080;1.775;0.015;-15.571;1.027;462.128;1.722;4.945;4.178;
03.05.2023 00:00:21;0;51.439;103.318;465.147;0.080;1.782;0.015;-15.508;1.030;462.128;1.722;4.956;4.178;
03.05.2023 00:00:22;0;51.437;103.285;466.274;0.080;1.800;0.016;-15.389;1.028;462.128;1.722;4.945;4.178;
03.05.2023 00:00:23;0;51.436;103.154;467.317;0.080;1.811;0.016;-15.333;1.026;466.192;1.772;4.956;4.189;
03.05.2023 00:00:24;0;51.440;103.121;468.272;0.080;1.820;0.016;-15.275;1.026;464.160;1.772;4.956;4.178;
03.05.2023 00:00:25;0;51.439;103.264;467.444;0.080;1.837;0.016;-15.150;1.029;464.160;1.772;4.956;4.178;
03.05.2023 00:00:26;0;51.436;103.289;467.981;0.080;1.833;0.016;-15.171;1.028;466.192;1.772;4.945;4.178;
03.05.2023 00:00:27;0;51.436;103.133;469.641;0.080;1.851;0.016;-15.073;1.025;468.224;1.823;4.945;4.178;
03.05.2023 00:00:28;0;51.439;103.123;470.314;0.080;1.871;0.016;-14.942;1.025;464.160;1.772;4.956;4.178;
03.05.2023 00:00:29;0;51.442;103.281;468.175;0.080;1.860;0.016;-14.998;1.029;466.192;1.823;4.956;4.189;
03.05.2023 00:00:30;0;51.444;103.217;468.837;0.080;1.879;0.016;-14.879;1.026;466.192;1.823;4.956;4.178;
03.05.2023 00:00:31;1.000;51.441;103.067;470.127;0.080;1.903;0.016;-14.742;1.025;466.192;1.823;4.945;4.189;
03.05.2023 00:00:32;1.000;51.442;103.194;468.351;0.080;1.898;0.016;-14.763;1.020;466.192;1.823;4.956;4.178;
03.05.2023 00:00:33;1.000;51.442;103.292;468.159;0.080;1.900;0.016;-14.738;1.004;462.128;1.874;4.956;4.189;
03.05.2023 00:00:34;1.000;51.439;103.213;467.505;0.080;1.921;0.017;-14.611;1.002;470.256;1.874;4.956;4.189;
03.05.2023 00:00:35;1.000;51.441;103.358;479.594;0.082;1.927;0.017;-14.554;1.007;496.672;1.874;4.956;4.178;
03.05.2023 00:00:36;1.000;51.442;103.353;505.107;0.085;1.927;0.017;-14.556;1.003;510.896;1.874;4.956;4.189;
03.05.2023 00:00:37;1.000;51.446;103.224;514.450;0.085;1.935;0.017;-14.520;1.001;510.896;1.874;4.956;4.178;
03.05.2023 00:00:38;1.000;51.444;103.411;513.954;0.086;1.931;0.017;-14.523;1.006;512.928;1.874;4.956;4.178;
03.05.2023 00:00:39;1.000;51.446;103.259;515.784;0.086;1.924;0.016;-14.588;1.001;514.960;1.874;4.945;4.178;
03.05.2023 00:00:40;1.000;51.447;103.304;517.183;0.086;1.927;0.016;-14.561;1.005;512.928;1.823;4.956;4.189;
03.05.2023 00:00:41;1.000;51.446;103.374;516.864;0.086;1.919;0.017;-14.606;1.002;516.992;1.874;4.956;4.189;
03.05.2023 00:00:42;1.000;51.452;103.215;518.977;0.086;1.909;0.016;-14.690;1.000;512.928;1.874;4.956;4.178;
03.05.2023 00:00:43;1.000;51.449;103.394;516.300;0.086;1.918;0.016;-14.611;1.005;514.960;1.823;4.956;4.189;
03.05.2023 00:00:44;1.000;51.446;103.222;519.387;0.086;1.907;0.016;-14.700;1.000;516.992;1.823;4.956;4.189;
03.05.2023 00:00:45;1.000;51.449;103.333;519.134;0.086;1.904;0.016;-14.704;1.007;516.992;1.823;4.956;4.178;
03.05.2023 00:00:46;1.000;51.451;103.285;519.471;0.086;1.902;0.016;-14.723;1.000;516.992;1.823;4.956;4.178;
03.05.2023 00:00:47;1.000;51.451;103.256;519.430;0.086;1.904;0.016;-14.713;1.004;516.992;1.823;4.956;4.178;
03.05.2023 00:00:48;1.000;51.451;103.350;518.548;0.086;1.898;0.016;-14.742;1.001;519.024;1.823;4.956;4.178;
03.05.2023 00:00:49;1.000;51.457;103.220;520.089;0.086;1.900;0.016;-14.742;1.000;512.928;1.823;4.956;4.178;
03.05.2023 00:00:50;1.000;51.451;103.377;516.044;0.086;1.884;0.016;-14.830;1.003;516.992;1.823;4.945;4.178;
03.05.2023 00:00:51;1.000;51.457;103.193;519.564;0.086;1.895;0.016;-14.780;0.999;514.960;1.823;4.956;4.189;
03.05.2023 00:00:52;1.000;51.456;103.369;517.456;0.086;1.886;0.016;-14.817;1.004;514.960;1.823;4.956;4.178;
03.05.2023 00:00:53;1.000;51.452;103.199;516.980;0.086;1.893;0.016;-14.794;0.999;512.928;1.874;4.945;4.189;
03.05.2023 00:00:54;1.000;51.454;103.353;514.744;0.086;1.889;0.016;-14.800;1.005;512.928;1.823;4.945;4.189;
03.05.2023 00:00:55;1.000;51.459;103.203;516.366;0.086;1.887;0.016;-14.832;0.999;510.896;1.823;4.945;4.178;
03.05.2023 00:00:56;1.000;51.457;103.328;513.536;0.086;1.896;0.016;-14.758;1.005;510.896;1.823;4.956;4.189;
03.05.2023 00:00:57;1.000;51.459;103.207;516.092;0.086;1.886;0.016;-14.833;0.999;512.928;1.823;4.956;4.189;
03.05.2023 00:00:58;1.000;51.459;103.316;515.730;0.086;1.876;0.016;-14.889;1.005;514.960;1.823;4.956;4.178;
03.05.2023 00:00:59;1.000;51.459;103.199;517.179;0.086;1.891;0.016;-14.802;0.998;512.928;1.823;4.945;4.189;
03.05.2023 00:01:00;1.000;51.461;103.308;515.485;0.086;1.886;0.016;-14.822;1.005;512.928;1.823;4.956;4.189;
03.05.2023 00:01:01;1.000;51.461;103.209;516.370;0.086;1.878;0.016;-14.885;0.998;514.960;1.823;4.956;4.189;
03.05.2023 00:01:02;1.000;51.459;103.317;515.878;0.086;1.895;0.016;-14.763;1.004;514.960;1.823;4.956;4.189;
03.05.2023 00:01:03;1.000;51.462;103.178;517.450;0.086;1.882;0.016;-14.867;0.997;512.928;1.823;4.956;4.178;
03.05.2023 00:01:04;1.000;51.459;103.317;516.701;0.086;1.888;0.016;-14.808;1.004;514.960;1.823;4.956;4.189;
03.05.2023 00:01:05;1.000;51.461;103.167;518.342;0.086;1.889;0.016;-14.821;0.997;514.960;1.823;4.956;4.178;
03.05.2023 00:01:06;1.000;51.457;103.319;519.518;0.086;1.891;0.016;-14.789;1.002;519.024;1.823;4.956;4.178;
03.05.2023 00:01:07;1.000;51.462;103.163;523.291;0.087;1.890;0.016;-14.816;0.998;521.056;1.823;4.956;4.189;
03.05.2023 00:01:08;1.000;51.461;103.308;523.437;0.087;1.899;0.016;-14.743;0.999;521.056;1.823;4.956;4.178;
03.05.2023 00:01:09;1.000;51.459;103.173;525.349;0.087;1.890;0.016;-14.812;1.002;521.056;1.823;4.956;4.189;
03.05.2023 00:01:10;1.000;51.465;103.274;525.297;0.087;1.891;0.016;-14.797;0.997;525.120;1.823;4.956;4.178;
03.05.2023 00:01:11;1.000;51.462;103.218;526.750;0.087;1.884;0.016;-14.850;1.005;525.120;1.823;4.956;4.189;
03.05.2023 00:01:12;1.000;51.461;103.193;529.014;0.087;1.891;0.016;-14.805;0.996;527.152;1.823;4.956;4.178;
03.05.2023 00:01:13;1.000;51.462;103.270;527.189;0.087;1.889;0.016;-14.806;1.003;523.088;1.823;4.956;4.189;
03.05.2023 00:01:14;1.000;51.462;103.146;525.825;0.087;1.896;0.016;-14.778;0.996;521.056;1.823;4.956;4.189;
03.05.2023 00:01:15;1.000;51.462;103.285;522.904;0.086;1.899;0.016;-14.744;1.000;521.056;1.823;4.945;4.189;
03.05.2023 00:01:16;1.000;51.462;103.140;523.992;0.086;1.894;0.016;-14.794;1.001;516.992;1.823;4.945;4.189;
03.05.2023 00:01:17;1.000;51.459;103.240;521.534;0.086;1.904;0.016;-14.714;0.996;519.024;1.823;4.956;4.189;
03.05.2023 00:01:18;1.000;51.464;103.212;520.907;0.086;1.889;0.016;-14.814;1.005;519.024;1.823;4.956;4.189;
03.05.2023 00:01:19;1.000;51.464;103.147;521.192;0.086;1.892;0.016;-14.806;0.995;519.024;1.823;4.956;4.189;
03.05.2023 00:01:20;1.000;51.462;103.267;520.923;0.086;1.907;0.016;-14.697;1.000;519.024;1.823;4.956;4.189;
03.05.2023 00:01:21;1.000;51.462;103.123;522.086;0.086;1.904;0.016;-14.729;1.000;516.992;1.874;4.956;4.189;
03.05.2023 00:01:22;1.000;51.462;103.228;520.832;0.086;1.901;0.016;-14.736;0.995;516.992;1.823;4.956;4.178;
03.05.2023 00:01:23;1.000;51.462;103.207;520.278;0.086;1.903;0.016;-14.730;1.004;519.024;1.823;4.956;4.178;
03.05.2023 00:01:24;1.000;51.467;103.131;521.965;0.086;1.905;0.016;-14.721;0.995;519.024;1.823;4.956;4.189;
03.05.2023 00:01:25;1.000;51.466;103.256;522.631;0.087;1.906;0.016;-14.700;0.997;521.056;1.874;4.945;4.178;
03.05.2023 00:01:26;1.000;51.462;103.133;523.381;0.086;1.911;0.016;-14.686;1.002;516.992;1.823;4.945;4.178;
03.05.2023 00:01:27;1.000;51.464;103.169;522.453;0.086;1.898;0.016;-14.762;0.994;521.056;1.874;4.956;4.178;
03.05.2023 00:01:28;1.000;51.461;103.230;522.385;0.086;1.911;0.016;-14.672;1.001;519.024;1.874;4.956;4.178;
03.05.2023 00:01:29;1.000;51.466;103.104;522.484;0.086;1.915;0.016;-14.663;0.998;519.024;1.874;4.956;4.189;
03.05.2023 00:01:30;1.000;51.469;103.214;522.099;0.086;1.913;0.016;-14.663;0.994;521.056;1.823;4.945;4.178;
03.05.2023 00:01:31;1.000;51.464;103.192;521.924;0.086;1.917;0.016;-14.641;1.003;519.024;1.823;4.956;4.178;
03.05.2023 00:01:32;1.000;51.467;103.106;523.240;0.086;1.913;0.016;-14.673;0.995;516.992;1.823;4.956;4.189;
03.05.2023 00:01:33;1.000;51.461;103.212;521.663;0.086;1.919;0.017;-14.624;0.995;519.024;1.874;4.956;4.178;
03.05.2023 00:01:34;1.000;51.466;103.167;522.269;0.086;1.918;0.016;-14.636;1.004;519.024;1.874;4.956;4.178;
03.05.2023 00:01:35;1.000;51.461;103.112;522.930;0.087;1.922;0.016;-14.617;0.994;516.992;1.874;4.956;4.178;
03.05.2023 00:01:36;1.000;51.464;103.208;520.313;0.086;1.917;0.016;-14.636;0.995;521.056;1.874;4.956;4.178;
03.05.2023 00:01:37;1.000;51.467;103.150;522.923;0.086;1.919;0.016;-14.634;1.004;519.024;1.874;4.956;4.178;
03.05.2023 00:01:38;1.000;51.466;103.106;522.771;0.086;1.924;0.016;-14.603;0.994;519.024;1.874;4.956;4.178;
03.05.2023 00:01:39;1.000;51.461;103.201;522.507;0.086;1.922;0.016;-14.608;0.994;519.024;1.823;4.945;4.189;
03.05.2023 00:01:40;1.000;51.462;103.146;521.789;0.086;1.928;0.017;-14.575;1.003;519.024;1.823;4.956;4.189;
03.05.2023 00:01:41;1.000;51.462;103.094;522.994;0.086;1.910;0.016;-14.693;0.994;519.024;1.874;4.956;4.189;
03.05.2023 00:01:42;1.000;51.461;103.187;521.760;0.086;1.931;0.016;-14.553;0.994;519.024;1.874;4.956;4.189;
03.05.2023 00:01:43;1.000;51.459;103.162;522.802;0.086;1.922;0.016;-14.611;1.002;521.056;1.874;4.945;4.178;
03.05.2023 00:01:44;1.000;51.462;103.081;523.554;0.086;1.929;0.017;-14.575;0.997;519.024;1.874;4.956;4.178;
03.05.2023 00:01:45;1.000;51.461;103.170;522.230;0.086;1.932;0.017;-14.545;0.993;521.056;1.874;4.956;4.178;
03.05.2023 00:01:46;1.000;51.464;103.182;523.025;0.087;1.928;0.016;-14.570;0.999;519.024;1.874;4.956;4.178;
03.05.2023 00:01:47;1.000;51.465;103.066;521.812;0.086;1.935;0.017;-14.542;0.999;519.024;1.874;4.945;4.189;
03.05.2023 00:01:48;1.000;51.462;103.128;522.921;0.086;1.940;0.017;-14.502;0.992;519.024;1.874;4.956;4.178;
03.05.2023 00:01:49;1.000;51.462;103.183;521.870;0.086;1.931;0.017;-14.555;0.995;519.024;1.874;4.956;4.178;
03.05.2023 00:01:50;1.000;51.462;103.097;522.542;0.086;1.935;0.016;-14.540;1.002;521.056;1.874;4.956;4.189;
03.05.2023 00:01:51;1.000;51.462;103.086;523.793;0.086;1.946;0.017;-14.471;0.993;519.024;1.874;4.945;4.189;
03.05.2023 00:01:52;1.000;51.462;103.164;522.285;0.086;1.932;0.017;-14.549;0.993;523.088;1.874;4.945;4.178;
03.05.2023 00:01:53;1.000;51.464;103.142;523.502;0.086;1.933;0.017;-14.546;1.000;521.056;1.874;4.945;4.178;
03.05.2023 00:01:54;1.000;51.457;103.056;522.331;0.086;1.946;0.017;-14.471;0.999;519.024;1.874;4.956;4.178;
03.05.2023 00:01:55;1.000;51.462;103.114;523.631;0.086;1.941;0.017;-14.500;0.991;519.024;1.874;4.956;4.189;
03.05.2023 00:01:56;1.000;51.459;103.165;521.881;0.086;1.939;0.017;-14.506;0.994;521.056;1.924;4.956;4.178;
03.05.2023 00:01:57;1.000;51.461;103.093;522.935;0.086;1.955;0.017;-14.410;1.002;521.056;1.874;4.956;4.178;
03.05.2023 00:01:58;1.000;51.459;103.063;523.183;0.086;1.944;0.017;-14.487;0.996;521.056;1.874;4.956;4.189;
03.05.2023 00:01:59;1.000;51.464;103.126;522.613;0.086;1.947;0.017;-14.456;0.991;519.024;1.874;4.956;4.178;
03.05.2023 00:02:00;1.000;51.461;103.159;521.983;0.086;1.950;0.017;-14.434;0.996;523.088;1.874;4.945;4.178;
